condition,cellId,mean_speed,max_speed,std_speed,total_displacement,trajectory_length,mean_area,std_area,mean_volume,std_volume,residence_time,lateral_migration
ThalassemiaBeta,134,0.011655554415120667,0.012648620132336958,0.0009722274231121369,2.6166777987388894e-05,2.6167755926673866e-05,1.0059282177777777e-10,1.920334184578588e-12,5.095801911111111e-17,2.763253192588278e-20,225,4.120799999999993e-07
ThalassemiaBeta,136,0.009080874815444919,0.010582710474545214,0.0011432376261416332,4.542553894093718e-05,4.5438555288128055e-05,1.0163121576846308e-10,4.507817097732655e-12,5.10121878243513e-17,4.455024704148223e-20,501,6.463000000000009e-07
ThalassemiaBeta,138,0.014504714887389083,0.015990554968744502,0.0010260910019948208,4.7490755789173326e-05,4.750419476577428e-05,9.724140243902439e-11,3.0796003030885394e-12,5.103119420731707e-17,2.9596069610216543e-20,328,2.584000000000008e-07
ThalassemiaBeta,147,0.006956437847716175,0.007601414525824107,0.0011980102400461108,3.3799383631066376e-06,3.3802182669819283e-06,9.989815510204083e-11,2.759620901656393e-12,5.100668163265306e-17,1.2422504334697628e-20,49,5.110000000000024e-08
ThalassemiaBeta,149,0.0066227374275190844,0.007705846100032916,0.0007918906086868855,1.5921933052553642e-05,1.5928109733479923e-05,9.824367717842324e-11,3.2031842829079744e-12,5.099165643153527e-17,3.4585449284533135e-20,241,2.1230000000000134e-07
ThalassemiaBeta,153,0.011750226064305891,0.013010382662632635,0.0009111935570575743,3.107905526879639e-05,3.107972358329945e-05,9.807141811320756e-11,9.173992276693087e-13,5.095246490566038e-17,3.5622933944483607e-20,265,1.400299999999999e-07
ThalassemiaBeta,159,0.008127735620299807,0.009294516329979676,0.0009454120893975167,1.0928943108992746e-05,1.0932386350267638e-05,1.0552177185185185e-10,3.750831798189069e-12,5.095661481481481e-17,3.0309208783673525e-20,135,1.2293999999999954e-07
ThalassemiaBeta,162,0.013642112468451836,0.015702638623030663,0.003964184304502806,2.800130386410605e-06,2.8001405050141564e-06,9.493943333333331e-11,1.6677973298135891e-13,5.102466666666667e-17,8.187388676081106e-22,21,7.699999999999943e-09
ThalassemiaBeta,173,0.014141515030720335,0.015723990190547064,0.0013976076969274475,2.3831133163993693e-05,2.383391914422859e-05,9.582059053254437e-11,3.863939622671404e-13,5.0997439053254435e-17,1.105554758624218e-20,169,2.6609999999999903e-07
ThalassemiaBeta,179,0.014771668199931032,0.016384593931951713,0.0017556379075276862,1.736304907847697e-05,1.7363617677783995e-05,9.441765932203389e-11,3.890043341742793e-13,5.1034170338983054e-17,5.827950766823606e-21,118,2.555400000000006e-07
ThalassemiaBeta,180,0.015211396924293187,0.017166815856078772,0.0013991596726736636,3.0650650332789024e-05,3.065328987174909e-05,9.772641336633664e-11,1.0536645423145363e-12,5.101090495049506e-17,7.923927819401906e-21,202,6.850000000000112e-08
ThalassemiaBeta,190,0.009432825591938152,0.010473513344690643,0.0008234582747240357,4.060089648286722e-05,4.0603847038126235e-05,1.0038409860788863e-10,4.066939768064905e-12,5.1004616009280744e-17,3.585527561766218e-20,431,1.4589999999999974e-07
ThalassemiaBeta,196,0.016273431822704673,0.019013439943270195,0.0014166451418878192,4.255182913720748e-05,4.2560703036215255e-05,9.598412938931297e-11,8.942911268454e-13,5.102446717557252e-17,2.8190632597626467e-21,262,5.792999999999997e-07
ThalassemiaBeta,202,0.007577457595664067,0.009432266116043453,0.0011644012159981608,4.2526927727468156e-05,4.253619201548869e-05,9.995654181494662e-11,2.2011098892388536e-12,5.103583701067616e-17,8.590915329950618e-20,562,1.2832999999999984e-06
ThalassemiaBeta,207,0.010919116350185137,0.011942869833964686,0.0010941559492388137,1.7422857143706368e-05,1.742312044191411e-05,9.465474437500001e-11,1.5401634869010667e-12,5.1009603125e-17,3.346343996173035e-20,160,5.709999999999984e-08
ThalassemiaBeta,210,0.012627220051703364,0.014521724627501516,0.0012115420566179724,2.569810245173756e-05,2.5700117673450043e-05,9.511266911764707e-11,2.1000370267383676e-12,5.102023774509804e-17,2.3111368767750134e-20,204,3.5900000000000114e-07
ThalassemiaBeta,216,0.00777575853642241,0.009789401706668133,0.0009750763613934867,2.6894826299123034e-05,2.6925629960245936e-05,9.719760374639769e-11,2.4357066540851567e-12,5.100151671469741e-17,2.6077993460633144e-20,347,3.782999999999994e-07
ThalassemiaBeta,224,0.014795390730150198,0.016663178943175934,0.001224924242998953,3.927496752401586e-05,3.928165055173128e-05,9.638826654135339e-11,1.5242572803830804e-12,5.100393120300752e-17,1.479398539374447e-20,266,3.4800999999999974e-07
ThalassemiaBeta,229,0.01572431258869589,0.018083890175132847,0.001264081569326366,4.645909390126006e-05,4.646804551668321e-05,9.916053445945946e-11,2.0921830158372075e-12,5.0983724324324327e-17,2.893536015567318e-20,296,1.5393999999999975e-07
ThalassemiaBeta,231,0.015133312805172723,0.01703616738882539,0.003871126315641856,4.015573220961115e-06,4.015614965666628e-06,9.530966296296297e-11,3.143193319247997e-13,5.1024459259259246e-17,5.799597195957347e-22,27,1.577000000000036e-08
